#Procedure: <__main__.HallSweep>
#Parameters:
#	Date Time: 
#	Delta: 0.001 s
#	Max Current: 2.35e-05 A
#	Measurement Number: 1
#	Num Power Line Cycles: 3
#	Voltmeter Range: 10
#	Sweep Count 1: 10
#	Sweep Count 2: 1
#	Sweep Count 3: 10
#Data:
Time,Temperature,\g(m)\-(0)H,R vdp 1,R vdp 2,R Hall 1,R Hall 2
1039.585190296173,30.0,96849.7,312.01861242553196,330.5586411489362,-340.5683139148937,-353.5336755319149
1044.066397190094,30.0,96413.16,312.0027165531915,330.46152008510643,-338.9860761276596,-351.93321953191486
1048.534837961197,30.0,95966.28,311.9554132765958,330.36575629787234,-337.4051897446809,-350.3430278723405
1053.0184636116028,30.0,95518.77,311.9395174042553,330.2804610212766,-335.81189893617017,-348.6014387659574
1057.504468679428,30.0,95071.82,311.97770940425534,330.1123929787234,-334.240135531915,-347.1424921276595
1061.984530210495,30.0,94624.74,311.86972961702133,330.1604690212766,-332.5776374893617,-345.535639787234
1066.4748663902283,29.998,94186.36,311.85092889361704,330.03581846808515,-331.02350982978726,-343.93149804255324
1070.9565052986145,29.998,93738.96,311.80808200000007,329.964483106383,-329.4333220425532,-342.3416986808511
1075.427704334259,29.999,93292.06,311.80207591489363,329.88131400000003,-327.79234161702135,-340.7557791914894
1079.9197425842285,30.0,92845.08,311.81952340425534,329.7175102553192,-326.20467842553194,-339.14580778723405
1084.4078476428986,30.001,92407.45,311.75322510638296,329.73495765957443,-324.64318136170215,-337.5019323404256
1088.889113664627,30.001,91951.21,311.7239559148936,329.62154834042553,-323.01558025531915,-335.81442331914894
1093.360479593277,30.001,91514.33,311.7555494893617,329.47189676595747,-321.4781211914893,-334.3029422978723
1097.837009191513,30.001,91067.26,311.68343340425537,329.3290258723405,-319.8805681276596,-332.6894953617022
1102.3054485321045,30.0,90620.31,311.6725824680851,329.3431780425533,-318.3264403829788,-331.01963595744684
1106.7794246673584,30.001,90182.6,311.66424421276594,329.24140625531913,-316.7085329361703,-329.4943871914894
1111.257285118103,30.0,89736.25,311.6144244255319,329.18266165957453,-315.1001210212766,-327.9024537021277
1115.7432553768158,30.0,89288.55,311.5772032765958,329.1152020851064,-313.52893429787235,-326.3083900851064
1120.2300152778625,30.0,88842.52,311.54424625531914,328.9814443404255,-311.91742127659575,-324.6350411914893
1124.7114486694336,30.0,88394.24,311.5378537872341,328.95197893617024,-310.3200604255319,-323.09137791489366
1129.203415632248,30.0,87957.2,311.5014054468085,328.83799093617023,-308.7019548510638,-321.50933438297875
1133.6785089969635,30.0,87499.68,311.4690369361702,328.7978628510638,-307.12340463829787,-319.8852187659575
1138.1575491428375,30.0,87062.86,311.4298759148936,328.6982251914893,-305.5349606382979,-318.29484076595753
1142.6450638771057,29.999,86615.67,311.4219299574468,328.6288239148937,-303.9304265957446,-316.6870114468085
1147.137758731842,30.0,86168.12,311.3976977021277,328.5330601276596,-302.3495461702128,-315.0805394893617
1151.609694480896,30.001,85730.96,311.37288289361703,328.448928,-300.7417168510638,-313.4994668510638
1156.0784311294556,30.0,85273.8,311.3567928510639,328.36091808510645,-299.13660417021276,-311.8427885957446
1160.553966999054,30.0,84837.23,311.3383744255319,328.26825344680856,-297.5741401276596,-310.24290919148933
1165.0360269546509,30.0,84389.8,311.3222922978724,328.189935106383,-295.9944208510638,-308.61084761702125
1169.508461713791,30.001,83953.55,311.28099697872346,328.11995710638297,-294.40326617021276,-306.9070603404256
1173.974481344223,30.0,83495.9,311.292048,327.9716568936171,-292.8495208510639,-305.37793965957445
1178.4631333351135,30.0,83058.76,311.24629434042555,327.9204797021277,-291.24848029787233,-303.7978340425532
1182.928763628006,30.0,82611.59,311.229237319149,327.85243770212765,-289.6687610212767,-302.14134995744683
1187.3917636871338,30.0,82164.47,311.22943148936173,327.72178106382984,-288.06519591489365,-300.54670382978725
1191.8776483535767,30.0,81727.5,311.17805812765954,327.6647861276596,-286.45853378723416,-298.9859835744681
1196.3692712783813,30.0,81280.05,311.15769982978725,327.6050784680851,-284.85729693617026,-297.4231310638298
1200.835631608963,30.0,80833.49,311.1309530638298,327.531803106383,-283.28435855319145,-295.7879664680851
1205.3157150745392,30.0,80385.63,311.1212593617022,327.4699613617022,-281.6864210212766,-294.13031731914896
1209.8035643100739,30.0,79938.99,311.1030370638298,327.3251525957447,-280.10650753191493,-292.46297842553196
1214.300874710083,30.001,79491.86,311.11156565957447,327.2512947659574,-278.52678825531916,-290.921449319149
1218.7876715660095,30.0,79045.46,311.0696918297872,327.1832527234043,-276.9581181276596,-289.3330073617022
1223.2550597190857,30.0,78608.27,311.07027638297876,327.1018333617021,-275.3491275319149,-287.6745814042553
1227.7261819839478,30.0,78160.14,311.04023025531916,327.01711663829786,-273.7998467659575,-286.13983714893624
1232.1894361972809,30.0,77713.27,311.01153965957445,326.9498554042554,-272.2172224680851,-284.4534952765958
1236.6583540439606,30.0,77275.88,311.0384845531915,326.8242357446809,-270.625090893617,-282.8642805106383
1241.1239321231842,30.0,76830.06,310.9906027659574,326.74068229787235,-269.07697327659577,-281.29522191489366
1245.5960175991058,30.0,76382.52,310.9923484680851,326.6832989361702,-267.45383251063834,-279.7094947234043
1250.0691044330597,30.0,75945.66,310.94058480851066,326.5970326382979,-265.8136307659575,-278.07976536170213
1254.5451154708862,30.0,75498.4,310.9363185106383,326.5435331489362,-264.23294063829786,-276.47367774468086
1259.0302484035492,30.0,75050.96,310.9175157446809,326.42760923404256,-262.6627227659575,-274.75205668085107
1263.5132102966309,30.0,74604.04,310.96637051063834,326.3083861702128,-261.0643928510639,-273.278962
1267.9914441108704,30.0,74166.69,310.87390012765957,326.27562544680853,-259.4422191914894,-271.67869417021274
1272.473443031311,30.0,73720.05,310.86517936170213,326.21243017021277,-257.8774249787234,-270.05303293617015
1276.9444739818573,30.0,73272.26,310.84404625531914,326.1215112340426,-256.2374174042553,-268.5016140000001
1281.4315688610077,30.0,72825.66,310.8050832340425,326.0780898723404,-254.70092936170215,-266.84299787234045
1285.9116568565369,30.0,72378.04,310.81438655319147,325.97437817021273,-253.0967856170213,-265.2491244680851
1290.3946793079376,30.001,71941.02,310.78492310638296,325.9131169787234,-251.48120451063832,-263.5387505106383
1294.872795343399,30.0,71484.84,310.8180702127659,325.7638477021277,-249.87434612765958,-262.04704319148937
1299.3391246795654,30.0,71047.31,310.7610772340425,325.7413612765958,-248.2963686382979,-260.46499774468083
1303.8128550052643,30.0,70600.48,310.73703931914895,325.6909628085107,-246.69881757446808,-258.86085004255324
1308.2752165794373,30.001,70163.04,310.707766,325.59636429787236,-245.1485677021277,-257.2576753191489
1312.7490019798279,30.0,69716.25,310.7159120425532,325.5236676170213,-243.56923285106387,-255.51860676595746
1317.2312769889832,30.001,69269.34,310.766891106383,325.34919919148933,-241.9429910638298,-253.98754808510637
1321.6994519233704,30.001,68832.95,310.6823745106383,325.33387987234045,-240.32876527659573,-252.45241348936173
1326.1749987602234,30.0,68385.38,310.66337761702135,325.26816412765953,-238.7579629361702,-250.81686634042558
1330.6696798801422,30.0,67937.84,310.65639663829785,325.22415821276604,-237.1243537446809,-249.24722719148943
1335.1548030376434,30.0,67489.71,310.5949451489362,325.1687207234043,-235.5233091914894,-247.66789625531916
1339.6511306762695,30.0,67042.49,310.6019241702128,325.0696577021277,-233.91432063829788,-245.94201097872343
1344.1418838500977,30.0,66595.68,310.6048290638298,324.9137979148936,-232.3661990212766,-244.3884658297873
1348.63947224617,30.0,66148.65,310.5842865106383,324.8802662553192,-230.75817748936174,-242.7408968510638
1353.111679315567,30.0,65701.81,310.5654778297872,324.80388404255325,-229.13852421276596,-241.19432855319153
1357.5922508239746,30.0,65254.27,310.5443465957447,324.7319661276596,-227.5417439574468,-239.58707778723408
1362.0684323310852,30.0,64817.38,310.5135258297873,324.66353378723403,-225.94884548936173,-237.99824948936168
1366.5417370796204,30.0,64369.78,310.5123645957447,324.5681543829788,-224.37280795744684,-236.3384701702128
1371.0246357917786,30.0,63923.84,310.52670497872344,324.49643272340427,-222.81286646808508,-234.7097039148936
1375.5037758350372,30.0,63476.66,310.4889091489362,324.40803029787236,-221.18080489361702,-233.12417072340426
1379.9799120426178,30.0,63039.04,310.5026708936171,324.3417359574468,-219.58983838297877,-231.51324429787232
1384.4627375602722,30.0,62592.14,310.4689392340426,324.2669051914894,-217.99054353191488,-229.9081316595745
1388.9550664424896,30.001,62144.54,310.4586669787234,324.16804046808505,-216.41005144680852,-228.30630829787236
1393.429119348526,30.0,61697.69,310.45750182978725,324.118997319149,-214.8221900425532,-226.60116565957446
1397.921170949936,30.001,61250.71,310.49704931914897,323.9666290212767,-213.15407055319145,-225.09957246808514
1402.4212322235107,30.0,60803.87,310.39314153191486,323.97709353191493,-211.60226906382982,-223.4907741702128
1406.893318414688,30.0,60356.45,310.4121384680851,323.904204680851,-210.01634565957448,-221.8823661702128
1411.3495593070984,30.0,59919.34,310.4072935744681,323.8224008085106,-208.4193751489362,-220.3026449787234
1415.8267362117767,30.0,59472.32,310.3873256170213,323.7677302553191,-206.82705523404252,-218.66011693617023
1420.2884681224823,30.0,59025.66,310.37395421276597,323.691548,-205.21961238297874,-217.05093029787236
1424.7620244026184,30.0,58589.32,310.35688914893615,323.5938422978723,-203.646878,-215.47160327659574
1429.2466077804565,30.0,58141.76,310.36464293617024,323.5062207234042,-202.0625040851064,-213.84361378723406
1433.7316460609436,30.001,57695.09,310.3396399574468,323.47326974468086,-200.48239842553193,-212.27475131914892
1438.195826292038,30.0,57247.05,310.3274277021277,323.3691717021277,-198.8825170212766,-210.59733038297875
1442.6729350090027,30.0,56809.48,310.3235499148936,323.3296222553192,-197.24289791489363,-209.05134489361703
1447.1394488811493,30.0,56362.04,310.30764999999997,323.2571217446809,-195.65251595744684,-207.43731331914896
1451.5959117412567,30.0,55915.1,310.30513148936177,323.1576723404255,-194.09470251063829,-205.76241293617022
1456.0739946365356,30.0,55478.04,310.3082344680851,323.0696662553192,-192.4954057021277,-204.2313463404256
1460.5640316009521,30.0,55020.64,310.2882685957446,322.9985192340426,-190.87149029787236,-202.59366902127658
